@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
34,services,married,secondary,-451,yes,yes,cellular,23,jul,498,1,0,unknown,no
31,management,single,secondary,1310,yes,no,cellular,18,may,12,2,0,unknown,no
41,technician,married,secondary,-329,no,no,telephone,5,feb,13,8,9,other,no
31,entrepreneur,divorced,tertiary,0,yes,no,cellular,18,nov,164,1,0,unknown,no
44,management,married,tertiary,1850,yes,no,cellular,6,may,274,1,0,unknown,no
33,management,married,tertiary,0,yes,no,cellular,28,jul,54,3,0,unknown,no
32,technician,married,secondary,557,yes,no,cellular,6,may,91,2,0,unknown,no
33,unemployed,married,secondary,438,yes,yes,unknown,21,may,129,1,0,unknown,no
41,services,married,tertiary,881,no,no,cellular,30,oct,257,3,0,unknown,yes
41,blue-collar,married,primary,6596,yes,no,cellular,20,nov,88,1,0,unknown,no
62,management,married,secondary,4562,yes,no,cellular,3,mar,168,1,0,unknown,yes
43,blue-collar,single,secondary,740,yes,no,unknown,20,jun,585,2,0,unknown,yes
30,management,married,tertiary,14,no,no,cellular,24,jul,90,2,0,unknown,no
55,retired,married,secondary,2312,no,no,unknown,12,jun,60,1,0,unknown,no
47,technician,married,tertiary,-813,yes,yes,unknown,16,jun,179,25,0,unknown,no
38,management,married,tertiary,119,yes,no,unknown,13,may,568,4,0,unknown,yes
44,technician,single,secondary,1679,no,no,telephone,20,oct,718,1,0,unknown,yes
36,technician,divorced,secondary,160,yes,no,unknown,26,may,142,1,0,unknown,no
66,retired,married,primary,3629,no,no,cellular,2,feb,474,1,2,other,yes
31,management,divorced,tertiary,1145,yes,no,unknown,26,may,1272,4,0,unknown,yes
53,entrepreneur,single,unknown,717,no,no,cellular,30,jul,594,2,0,unknown,no
46,management,married,secondary,0,no,no,cellular,18,nov,1855,1,0,unknown,yes
35,admin.,single,secondary,181,yes,no,cellular,18,may,217,4,1,failure,no
45,management,married,tertiary,1309,no,no,cellular,2,jul,367,1,0,unknown,yes
33,admin.,married,secondary,177,yes,no,cellular,11,may,100,1,0,unknown,no
34,admin.,single,secondary,745,yes,yes,cellular,25,aug,76,1,0,unknown,no
34,admin.,single,secondary,846,yes,no,cellular,17,apr,758,2,0,unknown,no
46,blue-collar,divorced,secondary,138,no,no,cellular,19,nov,277,1,0,unknown,no
54,management,divorced,tertiary,3473,yes,no,cellular,12,aug,306,2,0,unknown,no
40,technician,married,secondary,694,yes,no,cellular,3,jun,431,2,9,failure,yes
45,blue-collar,single,secondary,0,yes,no,cellular,16,oct,283,1,3,failure,no
24,student,single,secondary,1234,no,no,cellular,21,jul,314,1,2,success,yes
48,blue-collar,married,secondary,1730,yes,no,cellular,4,feb,489,1,2,failure,yes
30,technician,single,tertiary,4060,no,no,cellular,3,feb,179,1,1,other,yes
31,self-employed,married,tertiary,322,yes,no,unknown,8,may,159,1,0,unknown,no
36,admin.,married,secondary,465,yes,no,unknown,20,may,160,1,0,unknown,no
35,management,divorced,tertiary,0,yes,no,telephone,29,oct,171,1,0,unknown,yes
32,management,single,tertiary,10281,no,no,cellular,22,apr,400,1,0,unknown,yes
50,management,divorced,primary,-6,yes,no,unknown,19,may,92,2,0,unknown,no
80,retired,married,primary,2994,no,no,cellular,6,aug,320,1,0,unknown,no
37,blue-collar,married,secondary,2697,yes,no,cellular,20,apr,430,1,0,unknown,no
39,blue-collar,married,tertiary,597,no,no,cellular,16,jul,686,6,0,unknown,yes
33,management,single,tertiary,432,no,no,telephone,20,aug,588,6,0,unknown,yes
31,blue-collar,single,primary,2369,yes,no,cellular,18,may,87,1,0,unknown,no
48,entrepreneur,single,secondary,315,no,no,unknown,11,feb,271,1,0,unknown,yes
31,admin.,married,secondary,1130,yes,no,cellular,23,jul,236,5,0,unknown,no
41,student,single,secondary,1934,yes,no,cellular,21,nov,162,2,0,unknown,no
49,admin.,single,secondary,716,yes,no,unknown,15,may,1257,3,0,unknown,yes
37,management,divorced,secondary,1655,yes,no,cellular,12,may,178,1,2,failure,no
45,management,married,tertiary,3643,no,no,cellular,21,nov,162,1,0,unknown,no
31,management,single,tertiary,533,no,no,cellular,12,nov,90,3,6,success,yes
57,technician,divorced,tertiary,126,no,no,telephone,4,jun,166,2,0,unknown,yes
33,services,married,secondary,1082,yes,yes,cellular,19,nov,351,1,0,unknown,no
32,technician,married,secondary,963,no,no,cellular,28,aug,15,13,0,unknown,no
40,technician,single,tertiary,47,yes,no,cellular,5,may,159,1,1,failure,no
31,admin.,single,secondary,779,yes,yes,cellular,3,apr,219,2,0,unknown,no
25,student,married,tertiary,10,yes,no,cellular,21,jul,857,4,0,unknown,yes
54,technician,married,unknown,240,yes,no,cellular,29,oct,142,1,0,unknown,yes
48,technician,married,secondary,759,yes,no,cellular,28,jul,84,5,0,unknown,no
34,blue-collar,married,tertiary,17672,no,no,cellular,20,nov,548,1,0,unknown,no
31,technician,single,secondary,2916,no,no,cellular,14,aug,174,2,0,unknown,no
42,admin.,single,secondary,1022,yes,no,unknown,5,may,146,2,0,unknown,no
31,technician,single,tertiary,967,no,no,cellular,21,nov,210,3,0,unknown,no
59,management,single,tertiary,68,yes,no,unknown,28,may,176,2,0,unknown,no
32,management,single,secondary,1088,yes,no,cellular,6,apr,317,1,2,success,yes
54,technician,married,secondary,10185,no,no,cellular,10,aug,559,1,2,other,yes
52,housemaid,married,primary,3283,no,no,unknown,11,jun,553,1,0,unknown,no
36,blue-collar,divorced,primary,-308,yes,no,cellular,12,may,725,1,0,unknown,yes
29,technician,single,secondary,674,no,no,cellular,30,apr,483,1,5,success,yes
33,blue-collar,married,secondary,312,yes,no,unknown,4,jun,151,2,0,unknown,no
53,blue-collar,married,primary,2295,no,no,cellular,21,aug,65,10,0,unknown,no
34,management,single,tertiary,1396,yes,no,cellular,17,jul,630,1,0,unknown,no
29,management,married,tertiary,205,no,no,cellular,4,jun,787,1,0,unknown,yes
31,technician,single,secondary,863,yes,no,cellular,3,feb,146,1,5,success,no
58,retired,married,secondary,255,no,no,unknown,28,may,362,3,0,unknown,no
29,technician,single,secondary,307,yes,no,cellular,3,feb,216,1,0,unknown,no
33,services,married,secondary,1697,no,no,cellular,4,may,489,1,1,success,yes
36,unemployed,married,secondary,-35,no,no,cellular,30,jan,339,3,0,unknown,no
59,entrepreneur,married,primary,0,no,no,unknown,19,jun,239,1,0,unknown,no
26,technician,single,secondary,237,yes,no,cellular,4,may,1091,3,0,unknown,yes
43,technician,single,secondary,34,no,no,telephone,30,jul,29,1,0,unknown,no
25,student,single,unknown,2503,no,no,cellular,26,feb,100,2,0,unknown,no
49,management,married,secondary,1623,yes,no,cellular,19,nov,1081,2,0,unknown,yes
63,housemaid,married,primary,91,no,no,telephone,26,aug,128,3,0,unknown,yes
46,blue-collar,married,unknown,336,yes,no,cellular,14,aug,260,3,1,other,yes
47,services,married,unknown,4822,yes,no,unknown,21,may,154,5,0,unknown,no
35,blue-collar,married,secondary,0,yes,yes,unknown,29,may,543,1,0,unknown,yes
44,management,married,tertiary,3665,no,no,cellular,17,mar,325,1,0,unknown,no
54,management,married,tertiary,588,no,no,cellular,13,aug,327,1,0,unknown,no
29,management,single,tertiary,697,no,no,cellular,4,feb,206,1,0,unknown,yes
25,student,single,secondary,2354,no,no,cellular,5,feb,226,7,0,unknown,yes
26,management,single,tertiary,3178,no,no,cellular,2,jun,64,1,0,unknown,no
44,admin.,single,secondary,1534,no,no,cellular,10,nov,95,1,3,success,yes
71,retired,married,primary,4657,no,no,cellular,16,feb,93,5,0,unknown,yes
28,self-employed,single,tertiary,159,no,no,cellular,14,oct,246,2,2,other,yes
46,technician,married,unknown,3308,no,no,cellular,27,oct,171,1,2,success,yes
64,management,married,unknown,2352,no,no,cellular,3,nov,181,4,7,success,yes
30,technician,single,secondary,-232,no,yes,cellular,7,aug,118,2,0,unknown,no
36,blue-collar,married,primary,2079,yes,yes,unknown,19,may,403,2,0,unknown,no
43,admin.,single,tertiary,664,yes,no,cellular,17,apr,119,1,0,unknown,no
39,technician,married,secondary,3494,yes,no,cellular,19,nov,139,1,4,failure,no
53,admin.,divorced,secondary,0,yes,yes,cellular,30,apr,586,2,0,unknown,no
31,blue-collar,married,secondary,136,no,no,cellular,12,may,228,2,1,failure,yes
46,admin.,married,tertiary,2552,no,no,cellular,3,sep,260,1,8,success,yes
30,student,single,tertiary,2539,no,no,telephone,5,mar,199,5,0,unknown,yes
52,blue-collar,married,secondary,1117,yes,no,cellular,13,may,365,1,0,unknown,no
30,self-employed,single,secondary,-617,no,yes,cellular,19,nov,925,1,0,unknown,yes
42,self-employed,married,secondary,240,yes,no,cellular,4,feb,183,1,16,other,no
57,retired,married,primary,1623,yes,yes,cellular,18,jul,246,1,0,unknown,no
48,management,divorced,tertiary,174,no,no,cellular,6,aug,290,2,0,unknown,no
42,services,single,secondary,3403,yes,no,cellular,7,aug,215,1,1,failure,yes
49,admin.,married,secondary,2501,yes,no,unknown,30,may,50,2,0,unknown,no
55,management,married,primary,2587,no,no,cellular,4,sep,328,2,2,success,yes
53,services,divorced,primary,-291,yes,yes,unknown,7,may,591,1,0,unknown,yes
34,blue-collar,married,secondary,1988,yes,no,telephone,29,jan,53,1,2,failure,no
34,technician,married,secondary,806,no,no,cellular,19,jul,253,3,1,success,yes
30,admin.,married,secondary,46,yes,no,unknown,6,may,114,2,0,unknown,no
39,technician,divorced,secondary,507,no,no,cellular,20,aug,173,4,0,unknown,no
59,retired,married,secondary,1887,no,no,cellular,28,aug,88,8,0,unknown,no
56,management,married,tertiary,2333,no,no,cellular,4,may,244,1,0,unknown,yes
25,student,single,secondary,469,no,no,cellular,24,feb,524,1,2,success,no
40,technician,married,primary,284,yes,no,cellular,20,apr,1332,2,0,unknown,yes
35,technician,married,tertiary,4,yes,no,cellular,14,may,88,1,0,unknown,no
58,management,married,secondary,407,yes,no,cellular,29,jul,145,2,0,unknown,no
52,technician,married,tertiary,523,yes,yes,cellular,8,jul,113,1,0,unknown,no
27,blue-collar,married,primary,416,yes,no,unknown,30,may,1193,2,0,unknown,yes
30,services,divorced,secondary,1336,yes,no,cellular,18,may,13,3,5,failure,no
26,services,single,tertiary,1140,yes,no,cellular,6,feb,984,2,0,unknown,yes
34,admin.,married,secondary,0,yes,no,cellular,10,feb,97,1,1,failure,yes
71,retired,married,tertiary,2887,no,no,cellular,30,jun,128,1,0,unknown,yes
54,management,married,tertiary,0,yes,no,cellular,24,jul,140,2,0,unknown,no
26,blue-collar,married,secondary,557,yes,yes,unknown,27,may,282,2,0,unknown,no
37,student,single,unknown,444,no,no,cellular,4,may,1063,5,0,unknown,yes
43,unemployed,divorced,secondary,1854,no,no,cellular,13,nov,131,2,1,success,no
45,housemaid,married,secondary,360,no,no,cellular,3,nov,215,1,0,unknown,yes
47,management,single,tertiary,6651,no,no,cellular,8,jul,229,1,2,failure,yes
57,management,married,tertiary,-92,yes,yes,unknown,20,jun,1617,1,0,unknown,yes
46,unemployed,divorced,secondary,0,no,no,cellular,30,jul,638,3,0,unknown,no
48,unemployed,married,secondary,817,no,no,cellular,14,jan,517,1,4,success,yes
31,technician,single,tertiary,969,no,no,cellular,15,jun,95,1,0,unknown,no
30,technician,single,tertiary,3,yes,no,unknown,7,may,174,1,0,unknown,no
36,blue-collar,single,secondary,219,yes,yes,cellular,11,may,270,2,1,failure,no
59,management,divorced,tertiary,258,yes,no,cellular,20,apr,33,1,1,success,no
40,blue-collar,married,primary,-35,yes,no,cellular,18,may,194,3,0,unknown,no
60,housemaid,married,primary,352,no,yes,unknown,17,jun,81,2,0,unknown,no
32,technician,single,tertiary,2340,no,no,cellular,18,feb,89,2,0,unknown,yes
37,management,married,tertiary,49,no,yes,cellular,22,aug,132,1,0,unknown,no
21,student,single,secondary,123,no,no,telephone,12,feb,379,5,2,success,yes
33,blue-collar,single,secondary,-14,yes,no,cellular,14,may,223,2,0,unknown,no
44,self-employed,single,tertiary,2734,yes,no,cellular,12,may,897,4,0,unknown,yes
51,admin.,single,secondary,1994,no,no,unknown,18,jun,771,2,0,unknown,yes
23,services,single,secondary,870,no,no,cellular,29,dec,296,1,4,success,yes
45,management,married,tertiary,2220,yes,no,cellular,11,jul,128,2,0,unknown,no
42,blue-collar,married,secondary,1598,yes,yes,cellular,16,apr,1463,2,0,unknown,yes
57,unknown,married,unknown,19268,no,no,unknown,23,oct,301,1,0,unknown,yes
29,technician,single,secondary,382,no,no,cellular,5,aug,409,4,0,unknown,yes
37,technician,divorced,secondary,3068,yes,yes,cellular,20,nov,370,2,1,other,yes
49,management,married,tertiary,3237,yes,no,unknown,5,may,232,3,0,unknown,no
59,management,married,tertiary,0,yes,yes,cellular,20,apr,392,1,0,unknown,yes
73,retired,married,primary,508,no,no,cellular,9,mar,176,1,0,unknown,yes
34,blue-collar,married,primary,3868,yes,no,cellular,18,may,134,1,1,failure,no
28,self-employed,married,tertiary,120,yes,yes,unknown,8,may,130,3,0,unknown,no
27,technician,single,tertiary,15161,no,no,cellular,2,jun,74,1,1,success,yes
32,blue-collar,single,secondary,1036,yes,yes,unknown,30,may,62,2,0,unknown,no
40,admin.,married,secondary,67,no,yes,cellular,19,nov,359,2,5,failure,no
31,management,married,tertiary,459,no,no,cellular,28,aug,13,14,0,unknown,no
31,management,married,tertiary,676,no,no,cellular,7,aug,1182,1,0,unknown,yes
38,management,married,secondary,93,no,no,unknown,3,jul,515,2,0,unknown,no
25,blue-collar,single,secondary,1857,yes,no,cellular,12,oct,187,1,12,success,yes
38,management,married,tertiary,-498,no,no,cellular,14,aug,85,6,0,unknown,no
42,admin.,married,secondary,281,yes,no,unknown,15,may,118,1,0,unknown,no
36,management,single,secondary,992,no,no,unknown,6,jun,351,1,0,unknown,no
61,retired,married,tertiary,1257,no,no,cellular,10,feb,503,1,0,unknown,yes
36,blue-collar,divorced,primary,17,yes,no,cellular,16,jul,329,1,0,unknown,no
39,blue-collar,married,primary,2303,yes,no,unknown,17,jun,775,3,0,unknown,yes
68,retired,divorced,primary,250,no,no,cellular,3,feb,360,1,0,unknown,yes
37,admin.,single,secondary,-261,no,yes,cellular,10,jul,259,1,0,unknown,no
35,management,married,tertiary,36,no,yes,cellular,16,jul,1656,5,0,unknown,yes
24,admin.,single,tertiary,0,yes,no,cellular,27,may,122,2,0,unknown,yes
25,services,single,secondary,162,yes,no,cellular,1,sep,531,2,0,unknown,yes
81,retired,divorced,primary,949,no,no,cellular,27,sep,188,2,1,other,yes
33,services,married,secondary,2918,no,yes,cellular,20,nov,1059,2,0,unknown,yes
47,admin.,married,secondary,663,yes,yes,cellular,12,may,409,1,6,other,yes
59,management,married,tertiary,553,yes,no,cellular,7,jul,1272,3,0,unknown,yes
56,entrepreneur,divorced,secondary,179,no,no,cellular,14,aug,47,2,0,unknown,no
33,technician,single,secondary,151,yes,no,cellular,20,apr,104,3,6,failure,no
28,management,single,tertiary,223,yes,no,cellular,1,jun,303,1,3,success,yes
41,technician,married,secondary,2123,no,no,cellular,8,aug,130,2,0,unknown,no
48,blue-collar,married,secondary,48,yes,yes,unknown,29,may,144,1,0,unknown,no
34,management,single,tertiary,5,no,no,cellular,18,aug,370,2,0,unknown,yes
44,admin.,single,secondary,733,yes,no,cellular,4,dec,360,2,5,success,yes
32,management,single,tertiary,312,no,no,cellular,26,may,208,2,2,success,yes
31,unknown,married,secondary,3,no,no,cellular,20,jul,91,2,0,unknown,no
26,management,single,tertiary,800,yes,no,cellular,30,jan,405,2,0,unknown,no
42,technician,single,tertiary,-411,yes,no,cellular,24,jul,212,3,0,unknown,no
27,admin.,single,tertiary,138,no,no,cellular,15,jun,89,2,0,unknown,yes
48,services,married,secondary,2850,yes,no,cellular,6,aug,107,3,0,unknown,no
57,retired,single,primary,604,no,no,cellular,19,nov,187,1,0,unknown,no
28,blue-collar,married,secondary,61,yes,no,cellular,4,may,226,2,1,success,yes
60,retired,married,secondary,0,no,no,cellular,5,aug,143,3,0,unknown,no
41,blue-collar,single,secondary,1085,yes,yes,cellular,7,jul,599,1,0,unknown,yes
42,housemaid,married,primary,16,no,no,unknown,11,jun,79,1,0,unknown,no
32,management,single,tertiary,12569,no,no,cellular,1,jul,561,2,2,success,yes
31,management,married,tertiary,596,no,no,cellular,12,aug,192,4,0,unknown,no
75,retired,married,primary,2970,no,no,cellular,12,aug,641,1,0,unknown,yes
42,blue-collar,married,primary,201,yes,no,cellular,30,apr,841,1,2,failure,yes
43,management,married,tertiary,2383,no,no,cellular,13,aug,379,6,0,unknown,yes
61,retired,married,tertiary,2557,yes,no,cellular,10,feb,158,2,5,success,yes
45,unemployed,married,secondary,891,yes,no,unknown,7,jan,118,1,0,unknown,yes
31,self-employed,married,tertiary,414,no,no,cellular,14,aug,169,5,0,unknown,no
54,technician,married,tertiary,6507,no,no,cellular,26,may,145,1,0,unknown,no
25,student,single,tertiary,253,no,no,cellular,4,may,597,1,0,unknown,yes
51,management,married,primary,57,yes,yes,unknown,8,may,61,1,0,unknown,no
32,admin.,divorced,secondary,-46,no,yes,cellular,18,jul,1373,4,0,unknown,yes
38,blue-collar,married,secondary,468,yes,no,unknown,8,may,101,2,0,unknown,no
45,self-employed,divorced,tertiary,963,yes,no,cellular,12,may,528,5,0,unknown,yes
40,blue-collar,married,primary,-322,yes,yes,unknown,6,may,144,1,0,unknown,no
35,admin.,single,tertiary,777,no,yes,cellular,28,may,85,1,0,unknown,no
37,technician,married,secondary,1580,no,no,cellular,22,aug,92,12,0,unknown,no
31,technician,married,secondary,318,no,no,cellular,2,dec,310,1,0,unknown,yes
43,technician,divorced,secondary,1612,no,no,cellular,25,may,262,2,1,other,yes
46,unemployed,married,secondary,2551,no,no,cellular,12,aug,645,2,0,unknown,yes
38,blue-collar,divorced,secondary,1817,yes,no,cellular,28,jul,1096,4,0,unknown,yes
58,technician,married,unknown,49,yes,no,unknown,15,may,75,2,0,unknown,no
31,technician,married,secondary,7369,no,no,cellular,19,aug,204,4,0,unknown,no
46,entrepreneur,married,secondary,122,no,no,cellular,6,feb,1047,2,7,failure,no
45,unemployed,single,secondary,33,no,no,cellular,5,feb,437,1,0,unknown,no
37,blue-collar,married,primary,1322,yes,no,cellular,21,nov,14,8,1,other,no
29,admin.,single,secondary,731,no,no,cellular,14,apr,107,3,0,unknown,yes
30,management,married,tertiary,1390,no,no,cellular,20,aug,552,4,0,unknown,no
19,student,single,secondary,394,no,no,cellular,5,apr,327,3,0,unknown,yes
37,technician,single,secondary,3665,no,no,cellular,12,aug,664,3,0,unknown,yes
39,housemaid,married,secondary,953,no,no,cellular,30,jan,23,6,3,other,no
43,blue-collar,married,secondary,-312,yes,no,unknown,20,jun,26,11,0,unknown,no
60,admin.,married,secondary,7336,no,no,cellular,31,mar,494,1,0,unknown,no
32,technician,single,tertiary,1710,yes,no,cellular,15,may,439,1,3,other,no
27,services,married,secondary,202,yes,no,telephone,8,jul,212,2,0,unknown,no
32,technician,married,secondary,560,no,no,cellular,6,aug,1044,4,0,unknown,yes
55,blue-collar,married,secondary,-473,yes,no,unknown,26,may,233,1,0,unknown,no
26,management,single,tertiary,1646,no,no,cellular,18,sep,890,5,0,unknown,yes
59,management,married,tertiary,5397,no,no,cellular,23,jun,671,3,0,unknown,yes
44,entrepreneur,married,secondary,887,yes,no,cellular,17,apr,519,1,2,failure,no
51,blue-collar,married,primary,-637,yes,yes,cellular,19,nov,233,2,0,unknown,no
30,admin.,married,secondary,396,yes,no,cellular,13,may,366,3,2,failure,yes
36,services,single,secondary,760,no,no,unknown,20,jun,9,13,0,unknown,no
