@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
44,blue-collar,single,primary,-234,yes,yes,cellular,15,may,71,3,1,failure,no
30,services,single,secondary,-100,yes,yes,cellular,15,may,292,1,0,unknown,no
76,retired,divorced,primary,802,no,no,cellular,9,sep,475,5,0,unknown,yes
54,blue-collar,divorced,primary,4401,no,no,telephone,13,may,414,1,2,success,yes
33,admin.,single,secondary,555,yes,no,cellular,9,sep,204,1,1,success,yes
62,blue-collar,married,primary,1381,no,no,cellular,19,oct,1020,1,0,unknown,no
38,entrepreneur,divorced,secondary,1190,yes,no,cellular,4,jun,81,2,3,failure,yes
46,technician,married,secondary,536,yes,no,unknown,16,jun,750,2,0,unknown,yes
30,management,single,tertiary,2,no,no,cellular,27,aug,19,21,0,unknown,no
36,blue-collar,married,secondary,723,yes,no,cellular,31,jul,101,2,0,unknown,no
36,admin.,single,secondary,1328,no,no,cellular,30,jul,69,9,0,unknown,no
44,technician,married,tertiary,964,no,no,cellular,29,jul,158,2,0,unknown,no
30,student,married,tertiary,324,no,no,cellular,25,aug,585,4,0,unknown,no
26,blue-collar,single,secondary,78,no,no,telephone,28,jan,43,1,0,unknown,no
35,blue-collar,married,primary,-1489,yes,yes,unknown,29,may,177,1,0,unknown,no
47,services,married,secondary,367,yes,no,cellular,12,may,309,1,4,success,yes
43,management,divorced,tertiary,481,yes,no,cellular,3,jun,187,1,1,other,yes
33,technician,single,tertiary,179,yes,no,cellular,18,nov,432,2,4,other,no
42,technician,married,secondary,89,yes,no,cellular,5,may,159,1,0,unknown,no
48,blue-collar,married,primary,418,yes,no,unknown,9,may,102,3,0,unknown,no
40,management,single,secondary,10378,yes,no,cellular,17,nov,523,3,0,unknown,no
31,unemployed,single,secondary,1214,no,no,cellular,4,feb,974,1,0,unknown,yes
52,unemployed,married,secondary,94,no,no,cellular,10,feb,153,1,13,success,yes
64,retired,divorced,secondary,630,no,no,cellular,21,aug,97,1,0,unknown,no
36,admin.,married,secondary,1207,yes,no,cellular,19,nov,1792,2,0,unknown,yes
58,management,married,tertiary,256,no,no,cellular,10,dec,422,1,3,success,yes
33,management,married,tertiary,644,yes,yes,cellular,3,feb,124,2,2,failure,no
38,student,single,tertiary,3316,no,no,unknown,17,jun,1345,3,0,unknown,yes
32,technician,single,tertiary,-770,yes,no,cellular,18,may,618,1,0,unknown,yes
53,admin.,single,secondary,2892,no,no,cellular,9,apr,527,3,0,unknown,yes
47,technician,married,secondary,2480,no,no,cellular,6,aug,763,2,0,unknown,yes
36,admin.,married,secondary,110,yes,no,telephone,4,feb,185,1,0,unknown,no
62,blue-collar,married,secondary,272,no,no,cellular,11,nov,289,1,3,success,yes
25,technician,single,secondary,4859,no,no,cellular,12,jan,227,1,0,unknown,yes
41,housemaid,married,primary,0,no,no,cellular,14,apr,168,1,0,unknown,yes
31,management,single,tertiary,1858,no,no,cellular,12,aug,453,3,0,unknown,yes
70,retired,married,secondary,2626,no,no,cellular,2,sep,140,2,0,unknown,yes
39,management,married,tertiary,1738,yes,no,cellular,14,may,633,1,1,other,yes
50,management,divorced,tertiary,405,no,no,cellular,2,apr,82,6,0,unknown,no
28,services,single,secondary,525,no,no,cellular,23,jul,81,1,0,unknown,no
35,technician,single,secondary,1227,no,no,cellular,18,mar,593,4,6,other,yes
31,entrepreneur,divorced,secondary,290,yes,no,cellular,13,apr,230,1,0,unknown,no
62,retired,married,secondary,569,no,no,cellular,3,aug,187,2,6,success,yes
55,management,married,secondary,0,yes,no,unknown,13,may,309,2,0,unknown,no
33,management,single,tertiary,2360,yes,no,cellular,20,nov,268,1,0,unknown,no
40,blue-collar,married,primary,0,yes,no,cellular,21,jul,1080,4,0,unknown,yes
34,admin.,divorced,primary,9569,yes,no,unknown,9,may,43,2,0,unknown,no
29,blue-collar,single,secondary,2806,no,no,cellular,15,oct,294,1,5,other,no
46,technician,single,secondary,834,yes,no,cellular,11,jul,196,2,0,unknown,no
46,self-employed,married,secondary,548,no,no,cellular,12,aug,1181,4,0,unknown,yes
57,management,married,tertiary,9103,no,yes,unknown,20,jun,1098,2,0,unknown,yes
36,unemployed,divorced,secondary,871,no,no,cellular,12,aug,396,3,0,unknown,yes
34,admin.,single,secondary,6979,yes,no,cellular,15,may,14,5,0,unknown,no
49,management,married,tertiary,22520,no,no,cellular,21,nov,579,9,0,unknown,yes
37,technician,married,secondary,24,yes,no,cellular,13,aug,136,1,2,failure,no
44,admin.,divorced,secondary,397,yes,yes,cellular,16,feb,127,1,1,other,yes
29,management,single,tertiary,3041,yes,no,cellular,8,may,606,3,0,unknown,yes
49,self-employed,married,secondary,-199,yes,yes,cellular,29,jan,385,1,0,unknown,no
39,management,married,tertiary,309,no,no,cellular,26,aug,94,14,0,unknown,no
60,retired,married,tertiary,0,no,no,cellular,25,aug,101,3,0,unknown,no
29,self-employed,married,secondary,425,yes,no,unknown,5,jun,562,15,0,unknown,yes
37,blue-collar,married,primary,3154,yes,no,cellular,17,apr,404,1,3,failure,yes
47,self-employed,married,tertiary,1011,no,no,cellular,6,oct,808,1,0,unknown,yes
38,management,married,tertiary,1477,no,no,cellular,15,sep,385,3,2,failure,yes
55,technician,divorced,tertiary,0,no,no,cellular,17,nov,134,2,1,success,yes
44,technician,divorced,secondary,14,no,no,cellular,13,aug,234,1,0,unknown,yes
42,management,single,tertiary,11891,no,no,cellular,6,apr,158,1,0,unknown,yes
39,blue-collar,married,secondary,854,yes,yes,cellular,6,may,181,1,0,unknown,no
48,self-employed,married,tertiary,16,yes,yes,cellular,18,nov,214,1,0,unknown,no
31,technician,married,secondary,4,no,no,unknown,20,may,199,4,0,unknown,no
33,services,single,secondary,133,no,no,cellular,14,jan,305,2,1,success,yes
54,technician,divorced,tertiary,2133,no,no,cellular,18,nov,176,1,0,unknown,no
54,entrepreneur,divorced,unknown,4736,yes,no,telephone,6,apr,475,6,5,failure,yes
41,housemaid,married,secondary,879,no,no,unknown,5,jun,1053,2,0,unknown,yes
47,technician,divorced,secondary,236,no,no,cellular,18,aug,263,4,0,unknown,no
36,blue-collar,married,primary,973,yes,yes,unknown,23,may,293,1,0,unknown,no
59,unemployed,married,secondary,1047,no,no,cellular,21,aug,438,1,3,success,yes
30,entrepreneur,married,primary,2686,yes,no,cellular,15,jul,808,3,0,unknown,yes
44,services,single,secondary,0,yes,no,unknown,14,may,198,1,0,unknown,no
51,services,married,secondary,122,no,yes,cellular,6,aug,499,2,0,unknown,no
45,entrepreneur,divorced,tertiary,-395,yes,no,unknown,13,may,470,1,0,unknown,yes
59,management,married,tertiary,474,no,no,cellular,21,aug,252,1,0,unknown,yes
52,technician,single,secondary,36,yes,no,unknown,16,may,335,1,0,unknown,no
55,blue-collar,married,secondary,67,no,no,cellular,8,jul,267,2,0,unknown,no
51,management,married,tertiary,2635,no,no,cellular,1,sep,181,1,2,failure,yes
48,management,married,tertiary,1741,yes,yes,telephone,18,nov,40,1,0,unknown,no
36,technician,divorced,secondary,54,yes,no,cellular,27,aug,1642,3,0,unknown,yes
28,management,single,tertiary,637,yes,no,cellular,4,feb,324,1,0,unknown,no
41,blue-collar,married,secondary,580,yes,no,cellular,14,may,874,1,1,failure,yes
57,management,married,secondary,39,yes,no,cellular,15,may,114,2,0,unknown,no
48,entrepreneur,married,secondary,0,no,yes,cellular,28,jul,431,2,0,unknown,yes
30,management,single,tertiary,119,no,no,cellular,28,jan,430,1,0,unknown,no
33,management,single,tertiary,321,no,no,cellular,22,aug,227,2,0,unknown,no
49,technician,married,secondary,12531,no,no,cellular,13,aug,77,8,0,unknown,no
36,management,married,tertiary,8564,yes,no,unknown,23,may,125,1,0,unknown,no
84,retired,married,tertiary,4761,no,no,telephone,9,sep,1405,1,3,failure,yes
52,entrepreneur,divorced,secondary,7,no,no,cellular,24,jul,150,5,0,unknown,no
46,technician,married,secondary,1167,yes,no,cellular,21,nov,1540,2,0,unknown,yes
60,retired,divorced,tertiary,979,yes,no,cellular,15,jul,346,1,4,success,yes
30,management,single,secondary,4642,yes,no,cellular,21,nov,528,1,0,unknown,yes
35,unemployed,single,tertiary,154,no,no,cellular,29,jul,200,4,2,failure,yes
49,management,married,tertiary,276,no,no,cellular,27,aug,62,5,0,unknown,no
31,services,single,secondary,1629,yes,no,unknown,19,may,344,2,0,unknown,no
50,blue-collar,divorced,primary,388,no,no,cellular,5,feb,701,1,0,unknown,no
26,admin.,single,secondary,1099,no,no,cellular,15,jan,99,2,13,other,no
33,technician,married,secondary,348,yes,no,cellular,7,may,263,2,1,success,no
30,blue-collar,single,secondary,1012,yes,no,cellular,17,apr,22,3,1,failure,no
30,entrepreneur,single,secondary,732,no,no,cellular,3,feb,1404,4,0,unknown,yes
43,management,single,tertiary,1806,yes,no,cellular,12,aug,161,2,0,unknown,no
33,admin.,married,secondary,920,no,no,cellular,13,aug,111,1,1,success,no
66,retired,married,unknown,2540,no,no,telephone,10,dec,441,2,1,other,yes
53,blue-collar,married,secondary,2,yes,no,unknown,16,may,851,2,0,unknown,no
26,technician,single,secondary,181,no,no,cellular,20,apr,158,2,0,unknown,yes
42,management,single,tertiary,7560,no,no,cellular,28,jan,132,1,0,unknown,yes
57,management,married,primary,6900,no,no,cellular,23,oct,255,4,2,failure,yes
52,self-employed,married,tertiary,2289,yes,yes,cellular,21,nov,81,1,0,unknown,no
35,blue-collar,married,primary,159,yes,yes,cellular,12,may,826,1,0,unknown,yes
57,housemaid,married,primary,1969,no,no,cellular,14,aug,286,3,0,unknown,no
41,blue-collar,married,secondary,2717,yes,yes,cellular,24,jul,559,2,0,unknown,no
37,blue-collar,married,secondary,13849,yes,no,unknown,23,may,252,5,0,unknown,no
33,admin.,married,secondary,30,yes,no,telephone,5,may,125,2,0,unknown,no
45,blue-collar,married,primary,0,yes,no,cellular,24,jul,137,1,0,unknown,no
46,blue-collar,married,primary,1303,no,no,cellular,4,aug,174,1,0,unknown,no
25,admin.,single,tertiary,760,yes,no,cellular,27,may,223,3,2,failure,yes
36,entrepreneur,single,secondary,296,no,no,cellular,18,nov,67,2,2,failure,no
34,blue-collar,married,secondary,405,yes,no,unknown,21,may,103,1,0,unknown,no
46,management,single,tertiary,0,no,no,cellular,22,aug,686,2,0,unknown,yes
45,technician,single,tertiary,2033,no,no,cellular,15,jun,243,5,2,success,yes
58,admin.,married,secondary,2160,yes,yes,cellular,5,may,1090,1,0,unknown,yes
25,student,single,secondary,154,no,no,cellular,3,mar,141,1,2,failure,yes
31,management,single,tertiary,1675,no,no,cellular,2,sep,114,2,1,failure,no
30,blue-collar,married,secondary,378,yes,no,cellular,14,may,566,2,0,unknown,yes
82,retired,married,unknown,211,no,no,telephone,22,apr,195,3,0,unknown,no
29,self-employed,single,tertiary,1579,no,no,cellular,13,jul,178,1,4,success,yes
29,management,single,tertiary,428,no,no,cellular,22,may,293,2,0,unknown,yes
31,blue-collar,married,secondary,754,yes,no,unknown,19,may,1022,4,0,unknown,yes
61,self-employed,divorced,tertiary,52587,no,no,cellular,15,feb,394,3,1,success,yes
34,self-employed,married,secondary,-56,yes,no,unknown,19,may,248,3,0,unknown,no
33,blue-collar,married,secondary,1541,yes,no,unknown,23,may,423,2,0,unknown,no
51,housemaid,married,unknown,174,no,no,telephone,29,jul,308,3,0,unknown,no
45,technician,married,secondary,351,yes,no,telephone,29,aug,18,2,0,unknown,no
32,blue-collar,married,secondary,320,yes,no,unknown,6,may,198,2,0,unknown,no
55,entrepreneur,married,tertiary,323,yes,yes,cellular,13,may,200,1,0,unknown,no
35,management,married,tertiary,1471,yes,yes,cellular,13,aug,236,3,0,unknown,no
37,unemployed,single,tertiary,1316,yes,no,cellular,10,mar,350,2,3,failure,yes
54,housemaid,married,primary,3304,no,yes,cellular,25,jul,90,7,0,unknown,no
28,admin.,single,secondary,707,yes,no,cellular,25,may,226,1,0,unknown,yes
60,retired,divorced,secondary,514,no,no,cellular,16,mar,263,1,9,other,yes
50,technician,married,secondary,103,yes,no,unknown,12,may,79,6,0,unknown,no
31,management,married,tertiary,131,no,no,cellular,18,feb,332,2,0,unknown,yes
33,admin.,married,secondary,7,yes,no,cellular,17,apr,612,1,1,failure,no
41,blue-collar,divorced,secondary,3622,no,no,unknown,19,jun,1135,4,0,unknown,yes
52,management,married,tertiary,583,no,no,cellular,17,nov,209,1,2,failure,yes
87,retired,married,primary,2190,no,no,telephone,12,jan,512,2,0,unknown,yes
37,management,single,tertiary,0,no,no,cellular,7,jul,643,3,0,unknown,no
25,technician,single,secondary,938,no,no,cellular,1,jun,1048,1,0,unknown,yes
60,retired,married,secondary,404,no,no,cellular,5,mar,308,2,2,failure,yes
80,retired,married,primary,1861,no,no,telephone,14,apr,563,2,0,unknown,no
41,blue-collar,single,secondary,75,yes,no,unknown,1,jul,479,9,0,unknown,yes
47,management,married,tertiary,288,no,no,cellular,1,oct,101,1,0,unknown,yes
67,retired,divorced,secondary,704,no,no,cellular,3,nov,537,1,0,unknown,yes
60,technician,married,secondary,1740,no,no,cellular,13,mar,296,2,0,unknown,yes
32,management,single,tertiary,520,no,no,cellular,3,feb,443,2,0,unknown,yes
28,blue-collar,married,secondary,-470,yes,no,cellular,7,may,275,2,0,unknown,no
55,blue-collar,married,primary,-79,no,yes,unknown,27,jun,293,3,0,unknown,no
41,services,married,secondary,0,yes,yes,cellular,4,jun,352,2,2,failure,yes
30,management,single,secondary,1299,no,no,cellular,14,aug,515,2,0,unknown,no
41,blue-collar,divorced,primary,0,no,no,cellular,30,jul,509,2,0,unknown,yes
45,unemployed,married,primary,0,yes,no,cellular,2,feb,570,2,0,unknown,no
26,management,single,tertiary,-8,no,no,cellular,13,aug,402,2,0,unknown,no
30,admin.,married,secondary,482,no,no,cellular,23,apr,86,1,0,unknown,no
35,self-employed,married,tertiary,1178,yes,yes,cellular,15,apr,220,2,5,failure,no
28,student,single,tertiary,2306,no,no,cellular,29,oct,140,2,0,unknown,no
52,admin.,married,secondary,1113,no,yes,cellular,8,jul,83,1,0,unknown,no
29,entrepreneur,single,tertiary,219,yes,no,cellular,18,may,76,2,1,failure,no
32,housemaid,married,tertiary,10,yes,no,unknown,2,jun,658,2,0,unknown,no
26,management,single,tertiary,222,no,no,cellular,26,apr,192,1,1,failure,yes
41,technician,married,tertiary,585,yes,no,telephone,20,apr,60,1,0,unknown,no
47,blue-collar,married,primary,193,yes,no,cellular,29,aug,171,2,0,unknown,no
54,technician,single,secondary,198,yes,yes,cellular,17,nov,120,1,2,failure,no
28,management,married,secondary,292,yes,no,unknown,28,may,507,1,0,unknown,yes
44,technician,single,secondary,365,yes,no,unknown,8,may,169,2,0,unknown,no
44,self-employed,divorced,tertiary,1070,yes,no,cellular,30,apr,381,1,2,other,yes
44,management,married,tertiary,126,yes,no,unknown,13,may,92,1,0,unknown,no
29,management,single,tertiary,9407,no,no,cellular,4,may,267,6,0,unknown,yes
29,blue-collar,married,primary,-235,yes,no,cellular,22,jul,189,1,0,unknown,no
29,blue-collar,single,secondary,228,no,no,cellular,5,feb,355,1,0,unknown,no
29,services,married,secondary,1135,yes,no,cellular,17,feb,323,1,0,unknown,yes
31,self-employed,married,secondary,581,yes,no,cellular,13,oct,845,1,6,failure,no
36,housemaid,married,secondary,205,yes,no,telephone,18,nov,176,4,0,unknown,no
26,management,single,tertiary,-3,no,no,cellular,13,apr,1022,2,0,unknown,yes
28,technician,single,secondary,593,yes,no,unknown,19,jun,202,1,0,unknown,no
32,technician,single,secondary,230,yes,no,cellular,18,may,442,1,8,failure,yes
44,management,married,primary,4758,yes,no,cellular,22,jul,712,6,0,unknown,yes
54,management,married,tertiary,1938,yes,no,telephone,31,jul,81,7,0,unknown,no
24,technician,married,secondary,556,yes,no,cellular,6,nov,368,2,2,success,yes
44,management,married,tertiary,0,no,no,unknown,13,may,27,1,0,unknown,no
48,blue-collar,married,secondary,1513,no,yes,cellular,17,jul,1171,1,0,unknown,no
53,entrepreneur,married,tertiary,1961,no,no,cellular,15,dec,351,1,0,unknown,yes
33,blue-collar,married,secondary,315,no,no,cellular,4,feb,146,3,0,unknown,yes
35,technician,single,tertiary,470,yes,no,cellular,25,jul,743,13,0,unknown,yes
28,services,single,secondary,340,yes,no,cellular,24,jul,821,2,0,unknown,yes
51,housemaid,married,unknown,2337,yes,no,cellular,16,apr,251,2,3,other,yes
54,technician,married,secondary,0,no,no,telephone,16,nov,986,1,8,failure,no
45,management,married,tertiary,-577,yes,yes,cellular,24,jul,204,1,0,unknown,no
85,retired,married,unknown,1934,no,no,telephone,12,jan,140,1,0,unknown,no
33,blue-collar,married,primary,5,yes,no,cellular,17,apr,1007,2,0,unknown,yes
48,blue-collar,married,primary,719,no,yes,cellular,11,aug,418,5,0,unknown,yes
65,retired,married,primary,276,no,no,cellular,22,apr,229,1,0,unknown,yes
51,management,married,tertiary,0,yes,yes,unknown,29,may,410,5,0,unknown,no
41,management,married,tertiary,144,no,no,cellular,27,feb,123,3,0,unknown,no
33,housemaid,married,primary,0,no,no,cellular,11,aug,237,2,0,unknown,no
43,management,single,tertiary,0,no,no,cellular,30,jun,275,2,1,failure,yes
48,blue-collar,married,secondary,1230,yes,no,cellular,13,may,328,2,3,success,yes
52,blue-collar,married,primary,1524,no,no,cellular,3,jul,1007,6,0,unknown,yes
29,self-employed,married,secondary,123,no,yes,cellular,22,oct,247,1,3,success,yes
53,blue-collar,divorced,primary,2656,yes,no,unknown,30,may,1980,2,0,unknown,yes
27,unemployed,single,primary,93,no,no,unknown,11,oct,4,1,0,unknown,no
40,technician,married,secondary,372,yes,no,cellular,21,nov,365,1,2,failure,no
35,admin.,single,tertiary,994,no,no,cellular,30,apr,400,1,2,failure,yes
45,technician,married,secondary,0,yes,no,cellular,7,dec,344,1,0,unknown,yes
62,retired,married,primary,1742,no,no,cellular,14,jun,167,2,6,other,yes
29,blue-collar,married,primary,79,yes,no,unknown,27,may,22,2,0,unknown,no
50,admin.,divorced,secondary,237,no,yes,telephone,5,nov,169,1,0,unknown,yes
56,management,married,primary,870,no,no,cellular,14,may,220,1,1,success,yes
30,blue-collar,married,secondary,61,yes,no,cellular,5,may,525,1,0,unknown,yes
42,housemaid,married,primary,1371,no,no,unknown,18,jun,125,8,0,unknown,no
36,technician,divorced,secondary,3296,yes,no,cellular,17,nov,130,1,0,unknown,no
60,retired,married,secondary,1853,no,no,cellular,11,aug,408,1,0,unknown,yes
46,management,married,tertiary,3984,no,no,cellular,13,aug,77,2,0,unknown,no
36,blue-collar,divorced,secondary,2278,yes,no,unknown,23,may,152,2,0,unknown,no
35,blue-collar,married,secondary,74,no,no,cellular,23,jul,248,2,0,unknown,no
28,student,single,secondary,28,no,no,cellular,29,jan,220,2,0,unknown,no
26,unemployed,single,tertiary,2170,no,no,cellular,3,feb,317,1,0,unknown,no
33,technician,married,secondary,180,no,no,cellular,4,aug,561,1,3,failure,yes
45,retired,single,secondary,86,no,no,cellular,21,nov,64,5,0,unknown,no
42,entrepreneur,married,secondary,0,yes,no,cellular,9,apr,331,1,4,failure,yes
40,blue-collar,single,primary,1780,no,yes,unknown,11,jun,114,1,0,unknown,no
30,student,single,secondary,48,no,no,cellular,25,feb,217,1,2,success,yes
32,blue-collar,married,secondary,-32,yes,no,cellular,12,may,145,1,0,unknown,no
58,admin.,married,unknown,903,no,no,cellular,28,jan,56,1,0,unknown,no
28,technician,single,tertiary,75,yes,yes,cellular,5,may,233,2,0,unknown,no
52,admin.,married,secondary,423,yes,yes,cellular,20,oct,139,2,7,failure,no
33,management,single,secondary,0,no,no,unknown,20,may,190,2,0,unknown,no
